sourceIndex,status,score,sourceName,seed,item,en,name,country,lat,lng,category,wikiEnTitle,wikiRuTitle,image,typeLabel,note
1898,importable,108,Al Jahra' coastal wetlands,Al Jahra',Q285416,Warbah Island,Варба,Kuwait,29.993888888,48.066666666,water,Warbah Island,Варба,http://commons.wikimedia.org/wiki/Special:FilePath/Ku-map.gif,остров,country:Kuwait
1901,importable,108,Bishkek Shaary forest reserves,Bishkek Shaary,Q4214317,Karatal-Japyryk Nature Reserve,Каратал-Жапырыкский государственный заповедник,Kyrgyzstan,41.6237,75.391,forest,Karatal-Japyryk Nature Reserve,Каратал-Жапырыкский государственный заповедник,http://commons.wikimedia.org/wiki/Special:FilePath/Serenity%20on%20Song-Kul.%20%283968872838%29.jpg,природоохранная зона,country:Kyrgyzstan
1900,importable,108,Batken Oblasty mountain valleys,Batken Oblasty,Q286640,Chüy Valley,Чуйская долина,Kyrgyzstan,42.916666666,75.083333333,desert,Chüy Valley,Чуйская долина,http://commons.wikimedia.org/wiki/Special:FilePath/E8115-Chu-Valley.jpg,долина,country:Kyrgyzstan
1906,importable,108,Talas Oblasty highland plateau,Talas Oblasty,Q332762,Jengish Chokusu,Пик Победы,Kyrgyzstan,42.034662,80.128713,mountain,Jengish Chokusu,Пик Победы,http://commons.wikimedia.org/wiki/Special:FilePath/Jengish%20Chokusu%20from%20BC.jpg,гора,country:Kyrgyzstan
1904,importable,108,Naryn Oblasty desert landscapes,Naryn Oblasty,Q2047083,Boom Gorge,Боомское ущелье,Kyrgyzstan,42.58333333,75.8,desert,Boom Gorge,Боомское ущелье,http://commons.wikimedia.org/wiki/Special:FilePath/E8145-Chu-River.jpg,каньон,country:Kyrgyzstan
1903,importable,108,Jalal-Abad Oblasty coastal wetlands,Jalal-Abad Oblasty,Q155298,Kara Darya,Карадарья,Kyrgyzstan,40.900791,71.75814,water,Kara Darya,Карадарья,http://commons.wikimedia.org/wiki/Special:FilePath/Karadarya%20river.JPG,река,country:Kyrgyzstan
1905,importable,108,Osh Oblasty lake district,Osh Oblasty,Q262224,Kurshab (river),Куршаб (река),Kyrgyzstan,40.70939,73.1256,water,Kurshab (river),Куршаб (река),http://commons.wikimedia.org/wiki/Special:FilePath/Kurshab%20%28river%29.jpg,река,country:Kyrgyzstan
1908,importable,108,Attapu mountain valleys,Attapu,Q239485,Phou Bia,Пхубиа,Laos,18.983333333,103.133333333,mountain,Phou Bia,Пхубиа,http://commons.wikimedia.org/wiki/Special:FilePath/PhouBia%20from%20Nam%20Ngum%20Lake.jpg,гора,country:Laos
1914,importable,108,Louangnamtha highland plateau,Louangnamtha,Q842139,Annamite Range,Чыонгшон,Laos,18.59,103.8,mountain,Annamite Range,Чыонгшон,http://commons.wikimedia.org/wiki/Special:FilePath/Annamite%20range%20pu%20mat%202007%2005.jpg,горный хребет,country:Laos
1913,importable,108,Khammouan lake district,Khammouan,Q38161,Khone Phapheng Falls,Кхон (водопады),Laos,13.959722222,105.986666666,water,Khone Phapheng Falls,Кхон (водопады),http://commons.wikimedia.org/wiki/Special:FilePath/Khone%20Phapheng%20Falls%20-%201.jpg,водопад,country:Laos
1924,importable,108,Beyrouth mountain valleys,Beyrouth,Q202322,Beqaa Valley,Долина Бекаа,Lebanon,34.008888888,36.145277777,desert,Beqaa Valley,Долина Бекаа,http://commons.wikimedia.org/wiki/Special:FilePath/Bekaa%20Libanon%202003.jpg,долина,country:Lebanon
1921,importable,108,Daugavpils lake district,Daugavpils,Q8197,Daugava,Западная Двина,Latvia,57.0619,24.0258,water,Daugava,Западная Двина,http://commons.wikimedia.org/wiki/Special:FilePath/Belarus-Dzvina%20River-6.jpg,река,country:Latvia
1930,importable,108,Butha-Buthe forest reserves,Butha-Buthe,Q284817,Sehlabathebe National Park,Сехлабатебе,Lesotho,-29.9,29.11666667,forest,Sehlabathebe National Park,Сехлабатебе,http://commons.wikimedia.org/wiki/Special:FilePath/Sehlabathebe%20National%20Park.jpg,природоохранная зона,country:Lesotho
1932,importable,108,Mafeteng coastal wetlands,Mafeteng,Q509983,Caledon River,Каледон (река),Lesotho,-30.521666666,26.070277777,water,Caledon River,Каледон (река),http://commons.wikimedia.org/wiki/Special:FilePath/View%20from%20Old%20railway%20bridge.....%20-%20panoramio.jpg,река,country:Lesotho
1934,importable,108,Mohales Hoek lake district,Mohales Hoek,Q181475,Orange River,Оранжевая,Lesotho,-28.630833333,16.45,water,Orange River,Оранжевая,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%9Adol%C3%AD%20%C5%99eky%20Orange%20-%20panoramio.jpg,река,country:Lesotho
1936,importable,108,Qacha's Nek mountain valleys,Qacha's Nek,Q599532,Mont-Aux-Sources,Монт-о-Сурс,Lesotho,-28.759080555,28.884644444,mountain,Mont-Aux-Sources,Монт-о-Сурс,http://commons.wikimedia.org/wiki/Special:FilePath/Mont-Aux-Sources%20square.jpg,гора,country:Lesotho
1945,importable,108,Ajdabiya mountain valleys,Ajdabiya,Q1441442,Gabal El Uweinat,Эль-Увайнат,Libya,21.919444444,24.922222222,mountain,Gabal El Uweinat,Эль-Увайнат,http://commons.wikimedia.org/wiki/Special:FilePath/Africa%20Mt%20Uwaynat-20080330.jpg,гора,country:Libya
1951,importable,108,Al Kufrah highland plateau,Al Kufrah,Q3565020,Wadi Mathendous,Вади-Метхандуш,Libya,25.7633811,12.1703924,desert,Wadi Mathendous,Вади-Метхандуш,http://commons.wikimedia.org/wiki/Special:FilePath/Mathendous%20giraffes.jpg,долина,country:Libya
1952,importable,108,An Nuqat al Khams mountain valleys,An Nuqat al Khams,Q309104,Tibesti Mountains,Тибести,Libya,20.780841937,18.049828259,mountain,Tibesti Mountains,Тибести,http://commons.wikimedia.org/wiki/Special:FilePath/Emi%20Koussi-Tibesti%20Mountains-Chad.jpg,горный хребет,country:Libya
1940,importable,108,Grand Cape Mount coastal wetlands,Grand Cape Mount,Q2503121,Moa River,Моа (река),Liberia,6.97295,-11.59555,water,Moa River,Моа (река),http://commons.wikimedia.org/wiki/Special:FilePath/Tiwai%20Island%20River.jpg,река,country:Liberia
1942,importable,108,Grand Kru lake district,Grand Kru,Q627944,Cavalla River,Кавалли (река),Liberia,4.3635,-7.5278,water,Cavalla River,Кавалли (река),http://commons.wikimedia.org/wiki/Special:FilePath/Cavally.jpg,река,country:Liberia
1950,importable,108,Al Khums lake district,Al Khums,Q187274,Gulf of Sidra,Сидра,Libya,31.5,18,water,Gulf of Sidra,Сидра,http://commons.wikimedia.org/wiki/Special:FilePath/Libya%20BMNG.png,залив,country:Libya
1947,importable,108,Al Fatih river gorges,Al Fatih,Q3089476,Great Sand Sea,Великое песчаное море,Libya,26.9,26.033333333,desert,Great Sand Sea,Великое песчаное море,http://commons.wikimedia.org/wiki/Special:FilePath/SiwaSandDunes.jpg,пустыня,country:Libya
1949,importable,108,Al Jufrah desert landscapes,Al Jufrah,Q3326866,Murzuq Desert,Идехан-Марзук,Libya,25,13,desert,Murzuq Desert,Идехан-Марзук,http://commons.wikimedia.org/wiki/Special:FilePath/Sanddunes%20marzuq%20sandsea.jpg,пустыня,country:Libya
1953,importable,108,Balzers mountain valleys,Balzers,Q63817,Eastern Alps,Восточные Альпы,Liechtenstein,47,12,mountain,Eastern Alps,Восточные Альпы,http://commons.wikimedia.org/wiki/Special:FilePath/Tschierva%20glacier%20rework.jpg,горный хребет,country:Liechtenstein
1959,importable,108,Schaan highland plateau,Schaan,Q75570,Falknis,Фалькнис,Liechtenstein,47.050527777,9.564527777,mountain,Falknis,Фалькнис,http://commons.wikimedia.org/wiki/Special:FilePath/Blick%20auf%20falknis.JPG,гора,country:Liechtenstein
1960,importable,108,Schellenberg mountain valleys,Schellenberg,Q206798,Drei Schwestern,Драй-Швестерн,Liechtenstein,47.175,9.571388888,mountain,Drei Schwestern,Драй-Швестерн,http://commons.wikimedia.org/wiki/Special:FilePath/Drei%20schwestern.JPG,гора,country:Liechtenstein
1956,importable,108,Mauren coastal wetlands,Mauren,Q584,Rhine,Рейн,Liechtenstein,46.632513,8.67481,water,Rhine,Рейн,http://commons.wikimedia.org/wiki/Special:FilePath/Loreleyblick%20Maria%20Ruh%202025.jpg,река,country:Liechtenstein
1958,importable,108,Ruggell lake district,Ruggell,Q156543,Gampriner Seele,Гампринер-Зеле,Liechtenstein,47.225,9.509166666,water,Gampriner Seele,Гампринер-Зеле,http://commons.wikimedia.org/wiki/Special:FilePath/Gampriner%20Seele.jpg,озеро,country:Liechtenstein
